db_name,full_path,age,gender,ageGrp
imdb_crop,48/nm0000048_rm3680680704_1904-6-26_1962.jpg,58,1.0,1
imdb_crop,48/nm0000048_rm399751936_1904-6-26_1963.jpg,59,1.0,1
imdb_crop,48/nm0000048_rm778287872_1904-6-26_1962.jpg,58,1.0,1
imdb_crop,51/nm0000051_rm1579531008_1909-5-15_1983.jpg,74,1.0,14
imdb_crop,51/nm0000051_rm2939931648_1909-5-15_1978.jpg,69,1.0,10
imdb_crop,52/nm0000052_rm3417569792_1924-9-28_1986.jpg,62,1.0,3
imdb_crop,53/nm0000053_rm2721549824_1917-8-6_1988.jpg,71,1.0,12
imdb_crop,53/nm0000053_rm3694235136_1917-8-6_1991.jpg,74,1.0,14
imdb_crop,56/nm0000056_rm1204734976_1925-1-26_1986.jpg,61,1.0,2
imdb_crop,56/nm0000056_rm1525920512_1925-1-26_1981.jpg,56,1.0,1
imdb_crop,56/nm0000056_rm1541314816_1925-1-26_1982.jpg,57,1.0,1
imdb_crop,56/nm0000056_rm2191379968_1925-1-26_1982.jpg,57,1.0,1
imdb_crop,56/nm0000056_rm233801728_1925-1-26_1981.jpg,56,1.0,1
imdb_crop,56/nm0000056_rm250578944_1925-1-26_1981.jpg,56,1.0,1
imdb_crop,57/nm0000057_rm1925285120_1910-3-1_1967.jpg,57,1.0,1
imdb_crop,57/nm0000057_rm3094840320_1910-3-1_1982.jpg,72,1.0,13
imdb_crop,57/nm0000057_rm3603560192_1910-3-1_1969.jpg,59,1.0,1
imdb_crop,59/nm0000059_rm1245498368_1907-5-22_1979.jpg,72,1.0,13
imdb_crop,59/nm0000059_rm209899008_1907-5-22_1976.jpg,69,1.0,10
imdb_crop,59/nm0000059_rm226676224_1907-5-22_1976.jpg,69,1.0,10
imdb_crop,59/nm0000059_rm243453440_1907-5-22_1976.jpg,69,1.0,10
imdb_crop,59/nm0000059_rm2558643712_1907-5-22_1976.jpg,69,1.0,10
imdb_crop,59/nm0000059_rm2835133184_1907-5-22_1972.jpg,65,1.0,6
imdb_crop,59/nm0000059_rm2851910400_1907-5-22_1972.jpg,65,1.0,6
imdb_crop,59/nm0000059_rm3052373760_1907-5-22_1981.jpg,74,1.0,14
imdb_crop,59/nm0000059_rm3368060160_1907-5-22_1977.jpg,70,1.0,11
imdb_crop,59/nm0000059_rm3510291456_1907-5-22_1978.jpg,71,1.0,12
imdb_crop,59/nm0000059_rm3778317824_1907-5-22_1981.jpg,74,1.0,14
imdb_crop,59/nm0000059_rm4186033664_1907-5-22_1976.jpg,69,1.0,10
imdb_crop,59/nm0000059_rm42126848_1907-5-22_1976.jpg,69,1.0,10
imdb_crop,59/nm0000059_rm4219588096_1907-5-22_1976.jpg,69,1.0,10
imdb_crop,59/nm0000059_rm4286696960_1907-5-22_1976.jpg,69,1.0,10
imdb_crop,59/nm0000059_rm914542080_1907-5-22_1976.jpg,69,1.0,10
imdb_crop,59/nm0000059_rm998428160_1907-5-22_1976.jpg,69,1.0,10
imdb_crop,60/nm0000060_rm2010224896_1916-4-5_1977.jpg,61,1.0,2
imdb_crop,60/nm0000060_rm3493514240_1916-4-5_1978.jpg,62,1.0,3
imdb_crop,60/nm0000060_rm3677457920_1916-4-5_1991.jpg,75,1.0,14
imdb_crop,71/nm0000071_rm1371000320_1908-5-20_1965.jpg,57,1.0,1
imdb_crop,71/nm0000071_rm3674314752_1908-5-20_1965.jpg,57,1.0,1
imdb_crop,72/nm0000072_rm2151386624_1932-2-27_1994.jpg,62,0.0,3
imdb_crop,73/nm0000073_rm1800313344_1928-4-23_2006.jpg,78,0.0,14
imdb_crop,73/nm0000073_rm338401792_1928-4-23_1998.jpg,70,0.0,11
imdb_crop,73/nm0000073_rm921696512_1928-4-23_2003.jpg,75,0.0,14
imdb_crop,75/nm0000075_rm1181465088_1900-4-5_1963.jpg,63,1.0,4
imdb_crop,75/nm0000075_rm3442377728_1900-4-5_1961.jpg,61,1.0,2
imdb_crop,76/nm0000076_rm716946176_1932-2-6_2010.jpg,78,1.0,14
imdb_crop,76/nm0000076_rm784055040_1932-2-6_2010.jpg,78,1.0,14
imdb_crop,78/nm0000078_rm149521664_1907-5-26_1975.jpg,68,1.0,9
imdb_crop,78/nm0000078_rm1619840512_1907-5-26_1969.jpg,62,1.0,3
imdb_crop,78/nm0000078_rm2008464896_1907-5-26_1971.jpg,64,1.0,5
imdb_crop,78/nm0000078_rm216630528_1907-5-26_1975.jpg,68,1.0,9
imdb_crop,78/nm0000078_rm2166468864_1907-5-26_1966.jpg,59,1.0,1
imdb_crop,78/nm0000078_rm2183246080_1907-5-26_1966.jpg,59,1.0,1
imdb_crop,78/nm0000078_rm233407744_1907-5-26_1975.jpg,68,1.0,9
imdb_crop,78/nm0000078_rm2401349888_1907-5-26_1966.jpg,59,1.0,1
imdb_crop,78/nm0000078_rm2569522176_1907-5-26_1963.jpg,56,1.0,1
imdb_crop,78/nm0000078_rm2971775232_1907-5-26_1962.jpg,55,1.0,1
imdb_crop,78/nm0000078_rm3173101824_1907-5-26_1963.jpg,56,1.0,1
imdb_crop,78/nm0000078_rm3254880000_1907-5-26_1969.jpg,62,1.0,3
imdb_crop,78/nm0000078_rm3271657216_1907-5-26_1969.jpg,62,1.0,3
imdb_crop,78/nm0000078_rm3313861632_1907-5-26_1962.jpg,55,1.0,1
imdb_crop,78/nm0000078_rm3448079360_1907-5-26_1962.jpg,55,1.0,1
imdb_crop,78/nm0000078_rm350848256_1907-5-26_1975.jpg,68,1.0,9
imdb_crop,78/nm0000078_rm3738535680_1907-5-26_1968.jpg,61,1.0,2
imdb_crop,78/nm0000078_rm4215113472_1907-5-26_1970.jpg,63,1.0,4
imdb_crop,78/nm0000078_rm45334016_1907-5-26_1965.jpg,58,1.0,1
imdb_crop,78/nm0000078_rm462212608_1907-5-26_1969.jpg,62,1.0,3
imdb_crop,78/nm0000078_rm529321472_1907-5-26_1969.jpg,62,1.0,3
imdb_crop,78/nm0000078_rm545698560_1907-5-26_1972.jpg,65,1.0,6
imdb_crop,78/nm0000078_rm562475776_1907-5-26_1972.jpg,65,1.0,6
imdb_crop,78/nm0000078_rm579252992_1907-5-26_1972.jpg,65,1.0,6
imdb_crop,78/nm0000078_rm797356800_1907-5-26_1972.jpg,65,1.0,6
imdb_crop,79/nm0000079_rm1392345856_1940-9-5_2010.jpg,70,0.0,11
imdb_crop,79/nm0000079_rm1409123072_1940-9-5_2010.jpg,70,0.0,11
imdb_crop,79/nm0000079_rm1633786624_1940-9-5_2002.jpg,62,0.0,3
imdb_crop,79/nm0000079_rm2471533312_1940-9-5_2000.jpg,60,0.0,1
imdb_crop,79/nm0000079_rm2488310528_1940-9-5_2000.jpg,60,0.0,1
imdb_crop,79/nm0000079_rm2684525312_1940-9-5_2000.jpg,60,0.0,1
imdb_crop,79/nm0000079_rm2701302528_1940-9-5_2000.jpg,60,0.0,1
imdb_crop,79/nm0000079_rm2782370560_1940-9-5_1995.jpg,55,0.0,1
imdb_crop,79/nm0000079_rm2784270592_1940-9-5_2008.jpg,68,0.0,9
imdb_crop,79/nm0000079_rm2792192_1940-9-5_2006.jpg,66,0.0,7
imdb_crop,79/nm0000079_rm3345267200_1940-9-5_2001.jpg,61,0.0,2
imdb_crop,79/nm0000079_rm3397229056_1940-9-5_1995.jpg,55,0.0,1
imdb_crop,80/nm0000080_rm1365821696_1915-5-6_1985.jpg,70,1.0,11
imdb_crop,90/nm0000090_rm1164496384_1930-12-17_1992.jpg,62,1.0,3
imdb_crop,90/nm0000090_rm1298714112_1930-12-17_1992.jpg,62,1.0,3
imdb_crop,90/nm0000090_rm1528401408_1930-12-17_1997.jpg,67,1.0,8
imdb_crop,90/nm0000090_rm1561565184_1930-12-17_2001.jpg,71,1.0,12
imdb_crop,90/nm0000090_rm1595119616_1930-12-17_2001.jpg,71,1.0,12
imdb_crop,90/nm0000090_rm1763806720_1930-12-17_1989.jpg,59,1.0,1
imdb_crop,90/nm0000090_rm1950059008_1930-12-17_2008.jpg,78,1.0,14
imdb_crop,90/nm0000090_rm254840320_1930-12-17_1997.jpg,67,1.0,8
imdb_crop,90/nm0000090_rm2719583744_1930-12-17_1990.jpg,60,1.0,1
imdb_crop,90/nm0000090_rm286687232_1930-12-17_1996.jpg,66,1.0,7
imdb_crop,90/nm0000090_rm2887355904_1930-12-17_1990.jpg,60,1.0,1
imdb_crop,90/nm0000090_rm4052851456_1930-12-17_2000.jpg,70,1.0,11
imdb_crop,92/nm0000092_rm1705085952_1939-10-27_2006.jpg,67,1.0,8
imdb_crop,92/nm0000092_rm3365706496_1939-10-27_2001.jpg,62,1.0,3
imdb_crop,92/nm0000092_rm3382483712_1939-10-27_2001.jpg,62,1.0,3
imdb_crop,92/nm0000092_rm4274228224_1939-10-27_2004.jpg,65,1.0,6
imdb_crop,92/nm0000092_rm812232960_1939-10-27_2011.jpg,72,1.0,13
imdb_crop,92/nm0000092_rm959486720_1939-10-27_2001.jpg,62,1.0,3
imdb_crop,95/nm0000095_rm1176475392_1935-12-1_2008.jpg,73,1.0,14
imdb_crop,95/nm0000095_rm1193252608_1935-12-1_2008.jpg,73,1.0,14
imdb_crop,95/nm0000095_rm1255845888_1935-12-1_2011.jpg,76,1.0,14
imdb_crop,95/nm0000095_rm1502128640_1935-12-1_2012.jpg,77,1.0,14
imdb_crop,95/nm0000095_rm1611897344_1935-12-1_2007.jpg,72,1.0,13
imdb_crop,95/nm0000095_rm1645451776_1935-12-1_2007.jpg,72,1.0,13
imdb_crop,95/nm0000095_rm1662228992_1935-12-1_2007.jpg,72,1.0,13
imdb_crop,95/nm0000095_rm1746836224_1935-12-1_2005.jpg,70,1.0,11
imdb_crop,95/nm0000095_rm2015336192_1935-12-1_2008.jpg,73,1.0,14
imdb_crop,95/nm0000095_rm2032113408_1935-12-1_2008.jpg,73,1.0,14
imdb_crop,95/nm0000095_rm2762446848_1935-12-1_2007.jpg,72,1.0,13
imdb_crop,95/nm0000095_rm293775872_1935-12-1_2012.jpg,77,1.0,14
imdb_crop,95/nm0000095_rm332699392_1935-12-1_2008.jpg,73,1.0,14
imdb_crop,95/nm0000095_rm3341130240_1935-12-1_2003.jpg,68,1.0,9
imdb_crop,95/nm0000095_rm3433540096_1935-12-1_2012.jpg,77,1.0,14
imdb_crop,95/nm0000095_rm3448551680_1935-12-1_2011.jpg,76,1.0,14
imdb_crop,95/nm0000095_rm349476608_1935-12-1_2008.jpg,73,1.0,14
imdb_crop,95/nm0000095_rm3914760448_1935-12-1_2010.jpg,75,1.0,14
imdb_crop,95/nm0000095_rm411547904_1935-12-1_2011.jpg,76,1.0,14
imdb_crop,95/nm0000095_rm4163213824_1935-12-1_2003.jpg,68,1.0,9
imdb_crop,95/nm0000095_rm435075072_1935-12-1_2011.jpg,76,1.0,14
imdb_crop,95/nm0000095_rm481467136_1935-12-1_2002.jpg,67,1.0,8
imdb_crop,95/nm0000095_rm498244352_1935-12-1_2002.jpg,67,1.0,8
imdb_crop,95/nm0000095_rm601860608_1935-12-1_2012.jpg,77,1.0,14
imdb_crop,95/nm0000095_rm702523904_1935-12-1_2012.jpg,77,1.0,14
imdb_crop,95/nm0000095_rm752855552_1935-12-1_2012.jpg,77,1.0,14
imdb_crop,00/nm0000100_rm1001569280_1955-1-6_2011.jpg,56,1.0,1
imdb_crop,00/nm0000100_rm1018346496_1955-1-6_2011.jpg,56,1.0,1
imdb_crop,00/nm0000100_rm129154048_1955-1-6_2011.jpg,56,1.0,1
imdb_crop,00/nm0000100_rm3003101696_1955-1-6_2011.jpg,56,1.0,1
imdb_crop,00/nm0000100_rm3738742784_1955-1-6_2011.jpg,56,1.0,1
imdb_crop,00/nm0000100_rm862094592_1955-1-6_2011.jpg,56,1.0,1
imdb_crop,00/nm0000100_rm984792064_1955-1-6_2011.jpg,56,1.0,1
imdb_crop,01/nm0000101_rm2766720256_1952-7-1_2014.jpg,62,1.0,3
imdb_crop,01/nm0000101_rm2825880576_1952-7-1_2010.jpg,58,1.0,1
imdb_crop,01/nm0000101_rm3263427072_1952-7-1_2015.jpg,63,1.0,4
imdb_crop,02/nm0000102_rm1072428800_1958-7-8_2015.jpg,57,1.0,1
imdb_crop,02/nm0000102_rm1391975168_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm1502408704_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm1519185920_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm1646525440_1958-7-8_2015.jpg,57,1.0,1
imdb_crop,02/nm0000102_rm16556800_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm1672391424_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm1692390656_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm1705945856_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm1722723072_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm1795880704_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm1969015040_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm2177424128_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm2277306624_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm2286016256_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm2365836032_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm2411132416_1958-7-8_2014.jpg,56,1.0,1
imdb_crop,02/nm0000102_rm2447089920_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm2448665856_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm2520897280_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm2705695488_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm2733568000_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm2737742080_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm274509056_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm2772804352_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm2777477120_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm2811031552_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm2831931136_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm2847601664_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm2899040000_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm293918208_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm2986593024_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm3099390208_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm3126045952_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm3199923200_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm3298599424_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm3370046720_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm3410150144_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm3424514560_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm3426927360_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm3669729280_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm3743281664_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm385655552_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm3942495488_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm3959272704_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm3997039616_1958-7-8_2015.jpg,57,1.0,1
imdb_crop,02/nm0000102_rm4093490432_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm430877440_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm450876672_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm467653888_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm649895936_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,02/nm0000102_rm660068864_1958-7-8_2013.jpg,55,1.0,1
imdb_crop,04/nm0000104_rm294386944_1960-8-10_2015.jpg,55,1.0,1
imdb_crop,04/nm0000104_rm3642421760_1960-8-10_2015.jpg,55,1.0,1
imdb_crop,04/nm0000104_rm3884971008_1960-8-10_2015.jpg,55,1.0,1
imdb_crop,04/nm0000104_rm4086168832_1960-8-10_2015.jpg,55,1.0,1
imdb_crop,05/nm0000105_rm3465195008_1945-6-11_2012.jpg,67,0.0,8
imdb_crop,05/nm0000105_rm3592657408_1945-6-11_2005.jpg,60,0.0,1
imdb_crop,07/nm0000107_rm1107557888_1953-12-8_2012.jpg,59,0.0,1
imdb_crop,07/nm0000107_rm2442627840_1953-12-8_2008.jpg,55,0.0,1
imdb_crop,07/nm0000107_rm2476182272_1953-12-8_2008.jpg,55,0.0,1
imdb_crop,07/nm0000107_rm2846591488_1953-12-8_2008.jpg,55,0.0,1
imdb_crop,07/nm0000107_rm2858471424_1953-12-8_2013.jpg,60,0.0,1
imdb_crop,07/nm0000107_rm2863368704_1953-12-8_2008.jpg,55,0.0,1
imdb_crop,07/nm0000107_rm2896923136_1953-12-8_2008.jpg,55,0.0,1
imdb_crop,07/nm0000107_rm2913700352_1953-12-8_2008.jpg,55,0.0,1
imdb_crop,07/nm0000107_rm738709248_1953-12-8_2013.jpg,60,0.0,1
imdb_crop,08/nm0000108_rm1745273344_1959-3-18_2014.jpg,55,1.0,1
imdb_crop,08/nm0000108_rm3027040256_1959-3-18_2014.jpg,55,1.0,1
imdb_crop,10/nm0000110_rm227603200_1960-12-10_2015.jpg,55,1.0,1
imdb_crop,10/nm0000110_rm26276608_1960-12-10_2015.jpg,55,1.0,1
imdb_crop,12/nm0000112_rm1041350400_1953-5-16_2011.jpg,58,1.0,1
imdb_crop,12/nm0000112_rm110071040_1953-5-16_2009.jpg,56,1.0,1
imdb_crop,12/nm0000112_rm1150732544_1953-5-16_2013.jpg,60,1.0,1
imdb_crop,12/nm0000112_rm1190313216_1953-5-16_2011.jpg,58,1.0,1
imdb_crop,12/nm0000112_rm1216646912_1953-5-16_2010.jpg,57,1.0,1
imdb_crop,12/nm0000112_rm1233424128_1953-5-16_2010.jpg,57,1.0,1
imdb_crop,12/nm0000112_rm1451527936_1953-5-16_2010.jpg,57,1.0,1
imdb_crop,12/nm0000112_rm1468305152_1953-5-16_2010.jpg,57,1.0,1
imdb_crop,12/nm0000112_rm1621340160_1953-5-16_2008.jpg,55,1.0,1
imdb_crop,12/nm0000112_rm1685574656_1953-5-16_2014.jpg,61,1.0,2
imdb_crop,12/nm0000112_rm1688449024_1953-5-16_2008.jpg,55,1.0,1
imdb_crop,12/nm0000112_rm1705623808_1953-5-16_2014.jpg,61,1.0,2
imdb_crop,12/nm0000112_rm1722401024_1953-5-16_2014.jpg,61,1.0,2
imdb_crop,12/nm0000112_rm1789112320_1953-5-16_2008.jpg,55,1.0,1
imdb_crop,12/nm0000112_rm1882829568_1953-5-16_2011.jpg,58,1.0,1
imdb_crop,12/nm0000112_rm2027719680_1953-5-16_2010.jpg,57,1.0,1
imdb_crop,12/nm0000112_rm204009728_1953-5-16_2015.jpg,62,1.0,3
imdb_crop,12/nm0000112_rm2303233792_1953-5-16_2010.jpg,57,1.0,1
imdb_crop,12/nm0000112_rm2320011008_1953-5-16_2010.jpg,57,1.0,1
imdb_crop,12/nm0000112_rm2567490816_1953-5-16_2014.jpg,61,1.0,2
imdb_crop,12/nm0000112_rm2581658112_1953-5-16_2014.jpg,61,1.0,2
imdb_crop,12/nm0000112_rm2640429568_1953-5-16_2014.jpg,61,1.0,2
imdb_crop,12/nm0000112_rm2713174272_1953-5-16_2014.jpg,61,1.0,2
imdb_crop,12/nm0000112_rm2974866944_1953-5-16_2013.jpg,60,1.0,1
imdb_crop,12/nm0000112_rm3037692928_1953-5-16_2011.jpg,58,1.0,1
imdb_crop,12/nm0000112_rm3265446144_1953-5-16_2014.jpg,61,1.0,2
imdb_crop,12/nm0000112_rm3307507456_1953-5-16_2010.jpg,57,1.0,1
imdb_crop,12/nm0000112_rm3324284672_1953-5-16_2010.jpg,57,1.0,1
imdb_crop,12/nm0000112_rm3343550976_1953-5-16_2009.jpg,56,1.0,1
imdb_crop,12/nm0000112_rm3383279872_1953-5-16_2014.jpg,61,1.0,2
imdb_crop,12/nm0000112_rm3400057088_1953-5-16_2014.jpg,61,1.0,2
imdb_crop,12/nm0000112_rm3789617664_1953-5-16_2014.jpg,61,1.0,2
imdb_crop,12/nm0000112_rm3823172096_1953-5-16_2014.jpg,61,1.0,2
imdb_crop,12/nm0000112_rm3852779776_1953-5-16_2014.jpg,61,1.0,2
imdb_crop,12/nm0000112_rm3869556992_1953-5-16_2014.jpg,61,1.0,2
imdb_crop,12/nm0000112_rm3873503744_1953-5-16_2014.jpg,61,1.0,2
imdb_crop,12/nm0000112_rm3890280960_1953-5-16_2014.jpg,61,1.0,2
imdb_crop,12/nm0000112_rm3894533632_1953-5-16_2013.jpg,60,1.0,1
imdb_crop,12/nm0000112_rm3944865280_1953-5-16_2013.jpg,60,1.0,1
imdb_crop,12/nm0000112_rm3953443072_1953-5-16_2014.jpg,61,1.0,2
imdb_crop,12/nm0000112_rm3961642496_1953-5-16_2013.jpg,60,1.0,1
imdb_crop,12/nm0000112_rm405058304_1953-5-16_2011.jpg,58,1.0,1
